TIME, VerticalSpeed, RadarAltitude, TargetVerticalSpeed, TargetThrottle, Latitude, Longitude, XError, YError, TargetXSpeed, CurrentXSpeed, TargetXPitch, TargetYSpeed, CurrentYSpeed, TargetYPitch, TotalTargetPitch, TotalTargetHeading
47484.3488679135, -4.32113279071383, 542.121826171875, -15, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.450236913348884, 15, 7.22350281111647, -0.367475745099633, 9.22247578888213, 17.5527385786584, 58.2329837908396
47484.4088679135, -4.66762875705478, 541.846801757813, -15, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.485393681003997, 15, 7.22350281111647, -0.371746789561792, 9.23119409619986, 17.5572153618375, 58.2089564748215
47484.4688679135, -4.92755799434694, 541.556091308594, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.51963056199298, 15, 7.45255730176651, -0.37591647441938, 9.5147465950281, 17.7044865277569, 57.4346159435868
47484.5288679135, -5.1872510730825, 541.154602050781, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.552799783684196, 15, 7.24046981042137, -0.379970054455929, 9.26851711716541, 17.5764153044831, 58.1062434883429
47484.5888679135, -5.4471660178948, 540.714782714844, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.584866649238178, 15, 7.24046981042137, -0.383904332980431, 9.27661986075946, 17.5805910238839, 58.083976382183
47484.6488679135, -5.70645766049479, 540.593505859375, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.615723970496206, 15, 7.24046981042137, -0.387709974951968, 9.28447717346593, 17.5846427974004, 58.0623945240861
47484.7088679135, -5.96589639232225, 540.033935546875, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.645249243169804, 15, 7.24046981042137, -0.391375824693107, 9.29205737823144, 17.5885540397627, 58.0415838634378
47484.7688679135, -6.22534701040717, 539.91259765625, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.673350212160328, 15, 7.24046981042137, -0.394891286406065, 9.29935326866229, 17.5923207732153, 58.0215630864511
47484.8288679135, -6.48462803979949, 539.471130371094, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.700011145341608, 15, 7.24046981042137, -0.398256301860326, 9.30647006028684, 17.595997111425, 58.0020425924263
47484.8888679134, -6.74377439952853, 538.91162109375, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.725059115523483, 15, 7.24046981042137, -0.401455247146871, 9.31323324798708, 17.5994926810159, 57.9835000573602
47484.9488679134, -7.00257766582085, 538.352111816406, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.747377546200688, 15, 7.24046981042137, -0.405400261422796, 9.33001547705554, 17.6081745787532, 57.9375224085492
47485.0088679134, -7.26077684204665, 538.230712890625, -15, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.763005855162058, 15, 7.24046981042137, -0.413263612843011, 9.3832271102622, 17.635777271275, 57.7920603315504
47485.0688679134, -7.5187688923909, 537.669555664063, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.769319932552405, 15, 7.46952430107139, -0.427166899269679, 9.73991380754788, 17.8237057275092, 56.8295267746369
47485.1288679134, -7.77703866821293, 537.109985351563, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.764725818974855, 15, 7.25743680972626, -0.448344228551866, 9.5881855102614, 17.7431515159883, 57.2363123694958
47485.1888679134, -8.0359658818352, 536.550476074219, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.749785778709988, 15, 7.25743680972626, -0.476322494567746, 9.69440905241011, 17.7994523980451, 56.9511131622008
47485.2488679134, -8.29580995659961, 536.427429199219, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.727679230941545, 15, 7.25743680972626, -0.508363766346018, 9.77814811651936, 17.8441461673926, 56.7276394727301
47485.3088679134, -8.55622777092264, 535.867919921875, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.70054026706778, 15, 7.25743680972626, -0.542618944728999, 9.8460734300815, 17.8805990417629, 56.5472449157356
47485.3688679134, -8.8172268482756, 535.308288574219, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.669625220645547, 15, 7.25743680972626, -0.577958345017594, 9.90402416657778, 17.9118392012256, 56.3939606598315
47485.4288679134, -9.07830858085017, 534.748718261719, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.635691176580758, 15, 7.25743680972626, -0.613662166271344, 9.95523562111925, 17.9395532525498, 56.2589768133345
47485.4888679134, -9.33990027390585, 534.189086914063, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.599236060572255, 15, 7.25743680972626, -0.649223937942687, 10.0012332477484, 17.9645308550472, 56.1381146465213
47485.5488679133, -9.601353012754, 533.509765625, -15, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.560473699094864, 15, 7.25743680972626, -0.684391836094324, 10.0442610875194, 17.9879684120688, 56.025380097482
47485.6088679133, -9.86310791289457, 532.94873046875, -15, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.519542960743043, 15, 7.48649130037629, -0.718967053069757, 10.3596131999183, 18.1618588788043, 55.2086771014034
47485.6688679133, -10.1252197534032, 532.389099121094, -15, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.476620756114413, 15, 7.27440380903116, -0.752718571987278, 10.1421893258525, 18.0415707491421, 55.7699710237457
47485.7288679133, -10.3868536996074, 531.829528808594, -15, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.431679403008222, 15, 7.27440380903116, -0.785584963652936, 10.1776137165941, 18.0610493222891, 55.6779783592956
47485.7888679133, -10.6492406963138, 531.151794433594, -15, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.384897842601663, 15, 7.27440380903116, -0.817353976147711, 10.2096177945476, 18.0786874419864, 55.5950495993562
47485.8488679133, -10.911582003214, 530.592163085938, -15, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.336194842939743, 15, 7.27440380903116, -0.84800032653247, 10.2400402363879, 18.0954892067081, 55.5163789924959
47485.9088679133, -11.1740295149312, 529.594299316406, -15, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.285600110056341, 15, 7.27440380903116, -0.877421654416544, 10.2679867001173, 18.1109537845425, 55.4442482690381
47485.9688679133, -11.4363769482105, 528.915100097656, -15, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, -0.233129788971001, 15, 7.5034582996812, -0.905523197674872, 10.5684214834453, 18.2790133327209, 54.677080525179
47486.0288679133, -11.6993526861486, 528.35693359375, -15, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, -0.178839314916214, 15, 7.29137080833605, -0.932191535949722, 10.3365205873297, 18.1490001462749, 55.267915334785
47486.0888679133, -11.9623276389868, 527.677673339844, -15, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, -0.122722703618234, 15, 7.29137080833605, -0.957349078849552, 10.3565509169884, 18.1601525721929, 55.2165274710601
47486.1488679132, -12.2250092907857, 527.11962890625, -15, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, -0.0647096291243022, 15, 7.29137080833605, -0.980942332705132, 10.3741833190539, 18.169982071653, 55.1713471319202
47486.2088679132, -12.4884286906264, 526.002136230469, -15, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, -0.00494909859626236, 15, 7.29137080833605, -1.00282880734015, 10.3883558161762, 18.1778910420289, 55.1350700131732
47486.2688679132, -12.7516282561907, 525.324279785156, -15, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.0566339747370461, 15, 7.29137080833605, -1.02295432218138, 10.3998854311225, 18.1843305716198, 55.1055826393744
47486.3488679132, -13.015332861363, 524.766296386719, -15, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.12034960075023, 15, 7.29137080833605, -1.04082348597897, 10.4037642338154, 18.186498055916, 55.095667472797
47486.4088679132, -13.2789579976797, 523.650268554688, -15, 0.01, 28.6083450317383, -80.5997619628906, -318.23575368193, -91.3542225955118, 15, 0.187886778215183, 15, 7.52042529898606, -1.05426383083389, 10.6556146604645, 18.3284002084428, 54.4572488727303
47486.4688679132, -13.5434109434004, 523.090515136719, -15, 0.01, 28.6083450317383, -80.5997619628906, -318.23575368193, -91.3542225955118, 15, 0.259886204429109, 15, 7.30833780764095, -1.06074972316386, 10.3443696689034, 18.1533685781479, 55.2477704826588
47486.5288679132, -13.8086370756658, 521.976196289063, -15, 0.01, 28.6083450317383, -80.5997619628906, -318.23575368193, -91.3542225955118, 15, 0.336050261649563, 15, 7.30833780764095, -1.05831351214903, 10.2572451730144, 18.1050063836531, 55.4719569653924
47486.5888679132, -14.0751501478775, 521.29833984375, -15, 0.01, 28.6083450317383, -80.5997619628906, -318.23575368193, -91.3542225955118, 15, 0.41567301736274, 15, 7.30833780764095, -1.04835236823217, 10.1750564853866, 18.0596416252971, 55.6846120829437
47486.6488679132, -14.3421094805536, 520.620544433594, -15, 0.01, 28.6083450317383, -80.5997543334961, -317.387403716685, -91.3542225955118, 15, 0.495306693015097, 15, 7.30833780764095, -1.02888926042407, 10.0616834533292, 17.9974783914325, 55.9798219210522
47486.7088679132, -14.6099748207502, 519.624328613281, -15, 0.0660409696287959, 28.6083450317383, -80.5997543334961, -317.387403716685, -91.3542225955118, 15, 0.577332688988844, 15, 7.30833780764095, -0.995950010843989, 9.89237750878206, 17.9055503723894, 56.4247211896143
47486.7688679131, -14.8795552614454, 518.509948730469, -15, 0.174941062106938, 28.6083431243896, -80.5997543334961, -317.387403716685, -91.566310086823, 15, 0.663540746144672, 15, 7.53739229829099, -0.950320765856046, 9.99068047731533, 17.9587933949807, 56.1658111512932
47486.8288679131, -15.1444342177924, 517.833923339844, -15, 0.27740804367489, 28.6083431243896, -80.5997543334961, -317.387403716685, -91.566310086823, 15, 0.751950580624111, 15, 7.32530480694584, -0.892826841250622, 9.55346686096898, 17.7248459009318, 57.3299464621352
47486.8888679131, -15.394711300026, 516.718017578125, -15, 0.366534782038527, 28.6083431243896, -80.5997543334961, -317.387403716685, -91.566310086823, 15, 0.843658890189607, 15, 7.32530480694584, -0.821559315551023, 9.33509793763838, 17.6108061095998, 57.9236077262638
47486.9488679131, -15.621012521788, 516.042114257813, -15, 0.438938424578838, 28.6083431243896, -80.5997543334961, -317.387403716685, -91.566310086823, 15, 0.942057934677231, 15, 7.32530480694584, -0.737612139839727, 9.11240257681486, 17.4964833183679, 58.5374668235044
47487.0088679131, -15.8182350794875, 514.927978515625, -15, 0.455780135059425, 28.6083431243896, -80.5997543334961, -317.387403716685, -91.566310086823, 15, 1.04717004237412, 15, 7.32530480694584, -0.638840573557891, 8.85041127877506, 17.3645958190909, 59.2705874105471
47487.0688679131, -15.9823676346509, 513.8154296875, -15, 0.537893290771121, 28.6083431243896, -80.5997543334961, -317.387403716685, -91.566310086823, 15, 1.16037960677386, 15, 7.32530480694584, -0.525607403792794, 8.57462598752686, 17.2288783323104, 60.0551190214945
